Individual/SHOP,Exchange_Type,State,Issuer_Name,Issuer_ID,Is_Issuer_New_to_Exchange?(Yes_or_No),SADP_Only,Plan_ID,Plan_Type,QHP or SADP?,Metal_Level,URL_Claims_Payment_Policies,Issuer_Claims_Received_Out_of_Network,Issuer_Claims_Received_In_Network,Issuer_Claims_Denied_Out_of_Network,Issuer_Claims_Denied_In_Network,Issuer_Claims_Resubmitted_Out_of_Network,Issuer_Claims_Resubmitted_In_Network,Issuer_Internal_Appeals_Filed,Issuer_Number_Internal_Appeals_Overturned,Issuer_Percent_Internal_Appeals_Overturned,Issuer_External_Appeals_Filed,Issuer_Number_External_Appeals_Overturned,Issuer_Percent_External_Appeals_Overturned,Plan_Number_Claims_Received_Out_of_Network,Plan_Number_Claims_Received_In_Network,Plan_Number_Claims_Denied_Out_of_Network,Plan_Number_Claims_Denied_In_Network,Plan_Number_Claims_Resubmitted_Out_of_Network,Plan_Number_Claims_Resubmitted_In_Network,Plan_Number_Claims_Denied_Referral_Required,Plan_Number_Claims_Denied_Due_To_Out_Of_Network,Plan_Number_Claims_Denied_Services_Excluded,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce,Plan_Number_Claims_Denied_Due_To_Administrative_Reason,Plan_Number_Claims_Denied_Other,Rate_Review,Financial_Information,Average Monthly Enrollment,Average Monthly Disenrollment,source_sheet,Issuer_Claims_Received_Out_of_Network_suppressed,Issuer_Claims_Received_In_Network_suppressed,Issuer_Claims_Denied_Out_of_Network_suppressed,Issuer_Claims_Denied_In_Network_suppressed,Issuer_Claims_Resubmitted_Out_of_Network_suppressed,Issuer_Claims_Resubmitted_In_Network_suppressed,Issuer_Internal_Appeals_Filed_suppressed,Issuer_Number_Internal_Appeals_Overturned_suppressed,Issuer_Percent_Internal_Appeals_Overturned_suppressed,Issuer_External_Appeals_Filed_suppressed,Issuer_Number_External_Appeals_Overturned_suppressed,Issuer_Percent_External_Appeals_Overturned_suppressed,Plan_Number_Claims_Received_Out_of_Network_suppressed,Plan_Number_Claims_Received_In_Network_suppressed,Plan_Number_Claims_Denied_Out_of_Network_suppressed,Plan_Number_Claims_Denied_In_Network_suppressed,Plan_Number_Claims_Resubmitted_Out_of_Network_suppressed,Plan_Number_Claims_Resubmitted_In_Network_suppressed,Plan_Number_Claims_Denied_Referral_Required_suppressed,Plan_Number_Claims_Denied_Due_To_Out_Of_Network_suppressed,Plan_Number_Claims_Denied_Services_Excluded_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Excluding_Behavioral_Health_suppressed,Plan_Number_Claims_Denied_Not_Medically_Necessary_Behavioral_Health_Only_suppressed,Plan_Number_Claims_Denied_Due_To_Enrolle_Benefit_Limit_Reached_suppressed,Plan_Number_Claims_Denied_Due_To_Member_Not_Covered_suppressed,Plan_Number_Claims_Denied_Due_To_Investigational_Experimental_Cosmetic_Proceduce_suppressed,Plan_Number_Claims_Denied_Due_To_Administrative_Reason_suppressed,Plan_Number_Claims_Denied_Other_suppressed,Average Monthly Enrollment_suppressed,Average Monthly Disenrollment_suppressed,rule_anomaly,rule_reason,ml_prediction,ml_anomaly,ml_anomaly_score,final_anomaly,anomaly_type,severity
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460567,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,3414.0,171378.0,1747.0,22936.0,97.0,3247.0,3937.0,1251.0,4701.0,360.0,14.0,,2622.0,12.0,2736.0,11034.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,421.0,61.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,,-1,True,-0.024767569637802134,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460568,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2815.0,144348.0,1467.0,28047.0,67.0,3152.0,2306.0,1159.0,6806.0,421.0,13.0,,1541.0,,2301.0,17183.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,354.0,55.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,False,,-1,True,-0.013957618690024765,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460569,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,17059.0,361117.0,3896.0,59731.0,156.0,6926.0,4431.0,2361.0,10265.0,614.0,32.0,55.0,5024.0,49.0,5512.0,39137.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,857.0,155.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.09167693205366123,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460571,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2178.0,113725.0,536.0,10907.0,41.0,1437.0,1356.0,392.0,3136.0,204.0,,26.0,1062.0,,1060.0,5266.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,199.0,24.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,False,,1,False,0.024287358756277133,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460572,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,19111.0,529687.0,5276.0,74055.0,247.0,9668.0,6979.0,2347.0,15355.0,1148.0,64.0,34.0,8576.0,68.0,8122.0,42292.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,1095.0,160.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.11873607413384912,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460573,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2242.0,101424.0,906.0,12298.0,33.0,1135.0,2122.0,669.0,2320.0,220.0,17.0,33.0,897.0,33.0,944.0,6863.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,194.0,20.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1,False,0.008851932442929422,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460574,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,8616.0,138725.0,2033.0,21893.0,189.0,2019.0,2586.0,1118.0,4655.0,292.0,18.0,,2108.0,29.0,1604.0,13076.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,283.0,38.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,,-1,True,-0.013448921570055727,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460575,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,25792.0,315904.0,4994.0,53753.0,467.0,4639.0,4556.0,2578.0,10514.0,634.0,46.0,16.0,4852.0,32.0,3555.0,35488.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,629.0,86.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,-1,True,-0.07870535401945067,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460576,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,1851.0,88443.0,512.0,13118.0,38.0,1132.0,964.0,196.0,2819.0,159.0,,,1455.0,,1096.0,7677.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,164.0,18.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,False,,1,False,0.02848919324657967,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460577,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,4546.0,164553.0,1684.0,21017.0,183.0,2627.0,2628.0,845.0,4614.0,324.0,28.0,,1863.0,32.0,2249.0,11652.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,356.0,59.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,,-1,True,-0.016985160696747048,True,ML,MEDIUM
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460578,HMO,QHP,Gold,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,2748.0,109867.0,1437.0,11231.0,86.0,1158.0,1506.0,382.0,2804.0,232.0,13.0,33.0,1279.0,31.0,885.0,6419.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,213.0,28.0,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,,1,False,0.0082791337390557,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460655,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,22.0,777.0,,130.0,0.0,,12.0,,36.0,,,0.0,21.0,0.0,,67.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.06115713564049652,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460656,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,172.0,2527.0,111.0,530.0,0.0,61.0,116.0,47.0,47.0,,,0.0,209.0,0.0,48.0,199.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,False,,1,False,0.06521525578152254,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460657,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,122.0,1268.0,53.0,220.0,,,29.0,,41.0,,,0.0,22.0,0.0,,173.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.06623100562970002,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460658,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,115.0,,14.0,0.0,,,,,,,0.0,,0.0,,,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,False,,1,False,0.06262490006414578,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460659,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,29.0,775.0,20.0,117.0,0.0,,17.0,24.0,13.0,,,0.0,17.0,0.0,,75.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.05679269914960905,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460660,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,21.0,696.0,18.0,118.0,0.0,,14.0,17.0,15.0,,,0.0,12.0,0.0,,84.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.056009383051516315,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460661,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,203.0,3430.0,131.0,616.0,0.0,55.0,206.0,113.0,106.0,,,0.0,75.0,0.0,35.0,263.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,False,,1,False,0.06874060666634108,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460662,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,19.0,439.0,,54.0,0.0,,11.0,,11.0,,,0.0,,0.0,,32.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,False,,1,False,0.06156152805097587,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460663,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,146.0,2474.0,58.0,600.0,0.0,85.0,54.0,52.0,82.0,,,0.0,124.0,,60.0,330.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,False,,1,False,0.06675467296638471,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460664,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,28.0,1308.0,14.0,144.0,0.0,21.0,20.0,,33.0,,,0.0,19.0,0.0,13.0,78.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,False,,1,False,0.06212636046998199,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460665,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,328.0,,41.0,0.0,,,,,,,0.0,,0.0,,34.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,False,,1,False,0.06274215936507577,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460666,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,1071.0,,163.0,0.0,,18.0,,12.0,,,0.0,24.0,0.0,,119.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.06042079647334647,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460667,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,693.0,,129.0,0.0,,48.0,,16.0,,,0.0,,0.0,,66.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,False,,1,False,0.06168682394563957,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460668,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,19.0,1801.0,,176.0,0.0,17.0,22.0,,62.0,,,0.0,28.0,0.0,,82.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.06315372908299483,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460669,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,68.0,2202.0,16.0,537.0,0.0,49.0,23.0,16.0,45.0,,,0.0,121.0,0.0,48.0,310.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,False,,1,False,0.0633973777622181,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460671,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,631.0,,74.0,0.0,,,,37.0,,,0.0,,,,29.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,False,,1,False,0.06113870748037031,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460672,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,369.0,5168.0,68.0,872.0,,59.0,63.0,35.0,189.0,,,0.0,160.0,0.0,53.0,485.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,11.0,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,False,,1,False,0.06681415239891159,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460673,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,12.0,686.0,,156.0,0.0,,11.0,,,,,0.0,55.0,0.0,,83.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,False,,1,False,0.062120019818110384,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460674,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,,243.0,,23.0,0.0,,,,,,,0.0,,0.0,,14.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,False,,1,False,0.06274215936507577,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460675,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,47.0,729.0,31.0,210.0,0.0,,39.0,21.0,33.0,,,0.0,17.0,0.0,,136.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,False,,1,False,0.058218735320670234,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460676,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,32.0,820.0,,64.0,,,,,18.0,,,0.0,,0.0,,41.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,False,,1,False,0.06628034854622844,False,NORMAL,NORMAL
Individual,FFE,TX,Blue Cross Blue Shield of Texas,33602,No,No,33602TX0460677,HMO,QHP,Catastrophic,https://www.bcbstx.com/member/transparency-in-coverage,2697101.0,58806743.0,906328.0,11028737.0,51199.0,1034765.0,22641.0,11397.0,50.34,808.0,325.0,40.22,25.0,752.0,20.0,114.0,,,15.0,,15.0,,,0.0,,0.0,11.0,90.0,https://ratereview.healthcare.gov/,https://www.naic.org/cis_refined_results.htm?TABLEAU=CIS_FINANCIAL&COCODE=15941&:refresh,,,Ind_QHP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,False,,1,False,0.06362135509278238,False,NORMAL,NORMAL
